Question,Method,Type,Percent,Iter,RMSE,Mean Percent Bias,Accuracy,Precision,Recall,F1 score,Matthews Correlation
X4821,miceCART,MAR,40,1,0.6003002251876642,0.0,0.6396396396396397,0.7701149425287356,0.7701149425287356,0.7701149425287356,-0.06321839080459771
X4827,miceCART,MAR,40,1,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MAR,40,1,0.543305367994433,11.44578313253012,0.7048192771084337,0.875,0.7553956834532374,0.8108108108108109,0.1647792198380788
X4954,miceCART,MAR,40,1,0.5956833971812706,19.35483870967742,0.6451612903225806,0.8850574712643678,0.6936936936936937,0.7777777777777778,-0.050574645122596316
X5132,miceCART,MAR,40,1,0.21908902300206645,4.8,0.952,0.0,0.0,0.0,0.0
X5196,miceCART,MAR,40,1,0.43109245871924246,2.6548672566371683,0.8141592920353983,0.29411764705882354,0.35714285714285715,0.3225806451612903,0.21742328860381582
X5220,miceCART,MAR,40,1,0.5428101483418094,0.8928571428571428,0.7053571428571429,0.4074074074074074,0.39285714285714285,0.39999999999999997,0.2048787657176197
X5226,miceCART,MAR,40,1,0.6324555320336759,0.0,0.6,0.6865671641791045,0.6865671641791045,0.6865671641791045,0.13393558523173604
X4654,miceCART,MAR,40,2,0.09284766908852593,0.8620689655172413,0.9913793103448276,1.0,0.9913793103448276,0.9956709956709957,
X4676,miceCART,MAR,40,2,0.5970223141259935,1.9801980198019802,0.6435643564356436,0.7166666666666667,0.6935483870967742,0.7049180327868854,0.2554420229171926
X4729,miceCART,MAR,40,2,0.46499055497527714,3.6036036036036037,0.7837837837837838,0.8526315789473684,0.8901098901098901,0.8709677419354839,0.2080264753804789
X4745,miceCART,MAR,40,2,0.5570860145311556,1.7241379310344827,0.6896551724137931,0.7625,0.782051282051282,0.7721518987341772,0.28613496705788927
X4776,miceCART,MAR,40,2,0.22941573387056177,1.7543859649122806,0.9473684210526315,0.9818181818181818,0.9642857142857143,0.972972972972973,-0.025482359571881278
X4780,miceCART,MAR,40,2,0.23354968324845687,1.8181818181818181,0.9454545454545454,0.9811320754716981,0.9629629629629629,0.9719626168224299,-0.02643505285727147
X4794,miceCART,MAR,40,2,0.6185537128270866,1.7391304347826086,0.6173913043478261,0.7236842105263158,0.7051282051282052,0.7142857142857143,0.1357385619127423
X4821,miceCART,MAR,40,2,0.5048781642974013,1.9607843137254901,0.7450980392156863,0.8554216867469879,0.8352941176470589,0.8452380952380952,0.1238773300402758
X4827,miceCART,MAR,40,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MAR,40,2,0.5227387626276516,7.55813953488372,0.7267441860465116,0.8712121212121212,0.7931034482758621,0.8303249097472925,0.1407657924382037
X4954,miceCART,MAR,40,2,0.5068340299791976,5.5045871559633035,0.7431192660550459,0.875,0.8191489361702128,0.8461538461538463,0.07495918060635821
X5132,miceCART,MAR,40,2,0.23680111138915752,3.7383177570093453,0.9439252336448598,0.0,0.0,0.0,-0.02150463044545603
X5196,miceCART,MAR,40,2,0.45643546458763845,2.5,0.7916666666666666,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.07568325589668039
X5220,miceCART,MAR,40,2,0.6077576567756011,4.504504504504505,0.6306306306306306,0.4,0.34285714285714286,0.36923076923076925,0.11091879764675022
X5226,miceCART,MAR,40,2,0.6172133998483676,15.238095238095239,0.6190476190476191,0.7818181818181819,0.6056338028169014,0.6825396825396824,0.23675265349093846
X4654,miceCART,MAR,40,3,0.09407208683835973,0.8849557522123894,0.9911504424778761,1.0,0.9911504424778761,0.9955555555555555,
X4676,miceCART,MAR,40,3,0.5919690451597536,19.65811965811966,0.6495726495726496,0.85,0.6144578313253012,0.7132867132867132,0.3177061303683046
X4729,miceCART,MAR,40,3,0.5590169943749475,4.464285714285714,0.6875,0.7777777777777778,0.8235294117647058,0.7999999999999999,0.08913118097215814
X4745,miceCART,MAR,40,3,0.5847053462046862,8.547008547008547,0.6581196581196581,0.8076923076923077,0.7159090909090909,0.7590361445783131,0.18196506606065266
X4776,miceCART,MAR,40,3,0.24253562503633297,2.5210084033613445,0.9411764705882353,0.9572649572649573,0.9824561403508771,0.9696969696969696,-0.027381336560563567
X4780,miceCART,MAR,40,3,0.2817180849095055,1.5873015873015872,0.9206349206349206,0.9666666666666667,0.9508196721311475,0.9586776859504132,-0.0404888165089458
X4794,miceCART,MAR,40,3,0.5222329678670935,1.8181818181818181,0.7272727272727273,0.7866666666666666,0.8082191780821918,0.7972972972972971,0.3811878910955947
X4821,miceCART,MAR,40,3,0.5595028849441883,5.217391304347826,0.6869565217391305,0.8275862068965517,0.7741935483870968,0.7999999999999999,0.08465845677048835
X4827,miceCART,MAR,40,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MAR,40,3,0.5,1.9230769230769231,0.75,0.8571428571428571,0.8372093023255814,0.8470588235294119,0.1637057025033495
X4954,miceCART,MAR,40,3,0.5023310149673528,4.672897196261682,0.7476635514018691,0.8297872340425532,0.8764044943820225,0.8524590163934426,-0.014294308039854159
X5132,miceCART,MAR,40,3,0.20244408254472898,0.819672131147541,0.9590163934426229,0.0,0.0,0.0,-0.020498001542269696
X5196,miceCART,MAR,40,3,0.5042194840896107,1.694915254237288,0.7457627118644068,0.0,0.0,0.0,-0.14531393175878762
X5220,miceCART,MAR,40,3,0.6080689921050603,0.0,0.6302521008403361,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.04032258064516129
X5226,miceCART,MAR,40,3,0.6976572680885752,11.504424778761061,0.5132743362831859,0.6379310344827587,0.5211267605633803,0.5736434108527132,0.020426379123681598
X4654,miceCART,MAR,40,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MAR,40,4,0.5547001962252291,3.8461538461538463,0.6923076923076923,0.7586206896551724,0.7096774193548387,0.7333333333333333,0.3718028146026197
X4729,miceCART,MAR,40,4,0.5547001962252291,0.0,0.6923076923076923,0.8048780487804879,0.8048780487804879,0.8048780487804877,0.07760532150776053
X4745,miceCART,MAR,40,4,0.5959363950254153,0.0,0.6448598130841121,0.759493670886076,0.759493670886076,0.759493670886076,0.08092224231464738
X4776,miceCART,MAR,40,4,0.2721655269759087,0.0,0.9259259259259259,0.9615384615384616,0.9615384615384616,0.9615384615384616,-0.038461538461538464
X4780,miceCART,MAR,40,4,0.23249527748763857,3.6036036036036037,0.9459459459459459,0.9905660377358491,0.9545454545454546,0.9722222222222223,-0.020707884164064556
X4794,miceCART,MAR,40,4,0.6718090752798138,2.6548672566371683,0.5486725663716814,0.6756756756756757,0.6493506493506493,0.662251655629139,-0.01697057123376488
X4821,miceCART,MAR,40,4,0.5091750772173156,5.555555555555555,0.7407407407407407,0.8068181818181818,0.8658536585365854,0.8352941176470587,0.23333962776692319
X4827,miceCART,MAR,40,4,0.1,1.0,0.99,1.0,0.99,0.9949748743718593,
X4828,miceCART,MAR,40,4,0.5144957554275266,6.470588235294119,0.7352941176470589,0.8692307692307693,0.8014184397163121,0.8339483394833948,0.19084133461355826
X4954,miceCART,MAR,40,4,0.47485807993381707,0.9803921568627451,0.7745098039215687,0.8636363636363636,0.8735632183908046,0.8685714285714287,0.07571128605199565
X5132,miceCART,MAR,40,4,0.1933472978091327,1.8691588785046727,0.9626168224299065,0.0,0.0,0.0,-0.016496470133046885
X5196,miceCART,MAR,40,4,0.4866642633922876,6.140350877192982,0.7631578947368421,0.15,0.23076923076923078,0.18181818181818185,0.05219183479924072
X5220,miceCART,MAR,40,4,0.5553478324017039,8.411214953271028,0.6915887850467289,0.52,0.38235294117647056,0.4406779661016949,0.23983880188846712
X5226,miceCART,MAR,40,4,0.599707531057446,4.385964912280701,0.6403508771929824,0.6805555555555556,0.7313432835820896,0.7050359712230216,0.24693221245725103
X4654,miceCART,MAR,40,5,0.09245003270420486,0.8547008547008548,0.9914529914529915,1.0,0.9914529914529915,0.9957081545064378,
X4676,miceCART,MAR,40,5,0.6003002251876642,1.8018018018018018,0.6396396396396397,0.7323943661971831,0.7123287671232876,0.7222222222222221,0.20984706355573227
X4729,miceCART,MAR,40,5,0.5169539431229293,0.8620689655172413,0.7327586206896551,0.8279569892473119,0.8369565217391305,0.8324324324324325,0.17301466576837546
X4745,miceCART,MAR,40,5,0.5773502691896257,2.083333333333333,0.6666666666666666,0.7580645161290323,0.734375,0.7460317460317459,0.2618174690443214
X4776,miceCART,MAR,40,5,0.28097574347450816,0.8771929824561403,0.9210526315789473,0.9545454545454546,0.963302752293578,0.958904109589041,-0.040841850030676544
X4780,miceCART,MAR,40,5,0.20672455764868075,0.8547008547008548,0.9572649572649573,0.9824561403508771,0.9739130434782609,0.9781659388646288,-0.021393127492027906
X4794,miceCART,MAR,40,5,0.5553478324017039,0.9345794392523363,0.6915887850467289,0.7777777777777778,0.7671232876712328,0.7724137931034483,0.29429077953019667
X4821,miceCART,MAR,40,5,0.5800418934273981,5.607476635514018,0.6635514018691588,0.7613636363636364,0.8170731707317073,0.788235294117647,-0.02538649774406041
X4827,miceCART,MAR,40,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MAR,40,5,0.5756694788133285,5.232558139534884,0.6686046511627907,0.7724137931034483,0.8235294117647058,0.797153024911032,-0.10415455192116609
X4954,miceCART,MAR,40,5,0.5585038992742908,7.339449541284404,0.6880733944954128,0.8433734939759037,0.7692307692307693,0.8045977011494253,0.04095510618632482
X5132,miceCART,MAR,40,5,0.25607375986579195,4.918032786885246,0.9344262295081968,0.0,0.0,0.0,-0.02242887108159859
X5196,miceCART,MAR,40,5,0.4264014327112209,3.3057851239669422,0.8181818181818182,0.3076923076923077,0.23529411764705882,0.26666666666666666,0.16692872038645215
X5220,miceCART,MAR,40,5,0.5719290198427753,8.411214953271028,0.6728971962616822,0.4090909090909091,0.2903225806451613,0.339622641509434,0.1338745036242711
X5226,miceCART,MAR,40,5,0.6297235299224025,1.7241379310344827,0.603448275862069,0.6756756756756757,0.6944444444444444,0.684931506849315,0.1504211508615814
X4654,miceCART,MAR,40,6,0.12909944487358055,1.6666666666666667,0.9833333333333333,0.9833333333333333,1.0,0.9915966386554621,0.0
X4676,miceCART,MAR,40,6,0.6175402271944637,7.627118644067797,0.6186440677966102,0.7272727272727273,0.64,0.6808510638297872,0.2146148221197114
X4729,miceCART,MAR,40,6,0.5,4.310344827586207,0.75,0.8247422680412371,0.8695652173913043,0.8465608465608465,0.176476871354215
X4745,miceCART,MAR,40,6,0.6730463973541891,5.982905982905983,0.5470085470085471,0.6973684210526315,0.6385542168674698,0.6666666666666666,-0.03608332487279775
X4776,miceCART,MAR,40,6,0.3071475584169756,3.7735849056603774,0.9056603773584906,0.9696969696969697,0.9320388349514563,0.9504950495049505,-0.04538093480631776
X4780,miceCART,MAR,40,6,0.19245008972987526,0.0,0.9629629629629629,0.9811320754716981,0.9811320754716981,0.9811320754716981,-0.018867924528301886
X4794,miceCART,MAR,40,6,0.6219264046735664,6.60377358490566,0.6132075471698113,0.75,0.68,0.7132867132867132,0.12484285538186851
X4821,miceCART,MAR,40,6,0.5433581647846062,8.571428571428571,0.7047619047619048,0.7777777777777778,0.8641975308641975,0.8187134502923977,0.037037037037037035
X4827,miceCART,MAR,40,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MAR,40,6,0.49304555839388076,8.83977900552486,0.7569060773480663,0.8947368421052632,0.7986577181208053,0.8439716312056736,0.31211783413936606
X4954,miceCART,MAR,40,6,0.5163977794943222,3.8095238095238098,0.7333333333333333,0.8620689655172413,0.8241758241758241,0.8426966292134831,-0.02973505167250263
X5132,miceCART,MAR,40,6,0.2847473987257497,0.9009009009009009,0.918918918918919,0.0,0.0,0.0,-0.04199234969076603
X5196,miceCART,MAR,40,6,0.468292905790847,0.8771929824561403,0.7807017543859649,0.14285714285714285,0.13333333333333333,0.1379310344827586,0.012483755678647184
X5220,miceCART,MAR,40,6,0.6236095644623235,5.555555555555555,0.6111111111111112,0.21739130434782608,0.1724137931034483,0.19230769230769232,-0.06000919425130899
X5226,miceCART,MAR,40,6,0.6201736729460423,0.8547008547008548,0.6153846153846154,0.7066666666666667,0.6973684210526315,0.7019867549668874,0.15991298293946796
X4654,miceCART,MAR,40,7,0.09166984970282113,0.8403361344537815,0.9915966386554622,0.9915966386554622,1.0,0.9957805907172996,0.0
X4676,miceCART,MAR,40,7,0.6309898162000304,0.9259259259259258,0.6018518518518519,0.6944444444444444,0.704225352112676,0.6993006993006993,0.1103684523756079
X4729,miceCART,MAR,40,7,0.4732863826479693,1.6,0.776,0.865979381443299,0.8484848484848485,0.8571428571428571,0.3392526814115979
X4745,miceCART,MAR,40,7,0.633805492015809,4.273504273504273,0.5982905982905983,0.7341772151898734,0.6904761904761905,0.7116564417177914,0.05199831877593758
X4776,miceCART,MAR,40,7,0.2141764684390597,0.9174311926605505,0.9541284403669725,0.9811320754716981,0.9719626168224299,0.9765258215962441,-0.023000157168277646
X4780,miceCART,MAR,40,7,0.2626128657194451,1.7241379310344827,0.9310344827586207,0.972972972972973,0.9557522123893806,0.9642857142857144,-0.03458158688722026
X4794,miceCART,MAR,40,7,0.647150228929434,12.82051282051282,0.5811965811965812,0.7605633802816901,0.627906976744186,0.6878980891719745,0.07184519009051472
X4821,miceCART,MAR,40,7,0.5091750772173156,1.8518518518518516,0.7407407407407407,0.8488372093023255,0.8295454545454546,0.839080459770115,0.1731690134157389
X4827,miceCART,MAR,40,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MAR,40,7,0.5674803065350239,6.214689265536723,0.6779661016949152,0.8270676691729323,0.7638888888888888,0.7942238267148014,0.0603026982705755
X4954,miceCART,MAR,40,7,0.5115488666693087,9.345794392523365,0.7383177570093458,0.891566265060241,0.7956989247311828,0.8409090909090909,0.1235671179034895
X5132,miceCART,MAR,40,7,0.23294541397390262,0.7751937984496124,0.9457364341085271,0.0,0.0,0.0,-0.027602622373694166
X5196,miceCART,MAR,40,7,0.45883146774112354,7.017543859649122,0.7894736842105263,0.2,0.1111111111111111,0.14285714285714285,0.03580574370197164
X5220,miceCART,MAR,40,7,0.5469417694282447,5.982905982905983,0.7008547008547008,0.4166666666666667,0.3225806451612903,0.3636363636363636,0.17463545957443438
X5226,miceCART,MAR,40,7,0.6392930878508801,0.8695652173913043,0.591304347826087,0.6567164179104478,0.6470588235294118,0.6518518518518519,0.15720600491352615
X4654,miceCART,MAR,40,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MAR,40,8,0.6151246852292456,1.8018018018018018,0.6216216216216216,0.6666666666666666,0.6875,0.676923076923077,0.22081409657951404
X4729,miceCART,MAR,40,8,0.47720307236775805,2.9702970297029703,0.7722772277227723,0.8433734939759037,0.875,0.8588957055214724,0.27141791875168053
X4745,miceCART,MAR,40,8,0.594515160329885,0.8620689655172413,0.646551724137931,0.7341772151898734,0.7435897435897436,0.7388535031847134,0.19229275596987355
X4776,miceCART,MAR,40,8,0.19611613513818404,1.9230769230769231,0.9615384615384616,0.9705882352941176,0.99,0.9801980198019802,0.33606722016672236
X4780,miceCART,MAR,40,8,0.18181818181818182,0.0,0.9669421487603306,0.9831932773109243,0.9831932773109243,0.9831932773109243,-0.01680672268907563
X4794,miceCART,MAR,40,8,0.6158817620514397,12.068965517241379,0.6206896551724138,0.7945205479452054,0.6666666666666666,0.725,0.13396367936409107
X4821,miceCART,MAR,40,8,0.5717718748968657,7.6923076923076925,0.6730769230769231,0.821917808219178,0.7407407407407407,0.7792207792207793,0.15925718987134704
X4827,miceCART,MAR,40,8,0.09534625892455922,0.9090909090909091,0.990909090909091,0.990909090909091,1.0,0.995433789954338,0.0
X4828,miceCART,MAR,40,8,0.5648171428949156,7.361963190184049,0.6809815950920245,0.8360655737704918,0.7611940298507462,0.796875,0.06305529387339665
X4954,miceCART,MAR,40,8,0.46225016352102427,4.273504273504273,0.7863247863247863,0.898989898989899,0.8557692307692307,0.8768472906403941,0.07537783614444091
X5132,miceCART,MAR,40,8,0.2626128657194451,1.7241379310344827,0.9310344827586207,0.0,0.0,0.0,-0.03458158688722026
X5196,miceCART,MAR,40,8,0.4369314487526515,8.181818181818182,0.8090909090909091,0.14285714285714285,0.0625,0.08695652173913043,-0.0019206067248447485
X5220,miceCART,MAR,40,8,0.6207423788637532,18.34862385321101,0.6146788990825688,0.26666666666666666,0.11428571428571428,0.16,-0.04657260904962019
X5226,miceCART,MAR,40,8,0.6856277926728686,2.564102564102564,0.5299145299145299,0.6176470588235294,0.5915492957746479,0.60431654676259,0.026069809921237887
X4654,miceCART,MAR,40,9,0.1386750490563073,1.9230769230769231,0.9807692307692307,0.9807692307692307,1.0,0.9902912621359222,0.0
X4676,miceCART,MAR,40,9,0.659380473395787,8.695652173913043,0.5652173913043478,0.6875,0.5945945945945946,0.6376811594202898,0.10295848582890132
X4729,miceCART,MAR,40,9,0.5188745216627708,3.8461538461538463,0.7307692307692307,0.8518518518518519,0.8117647058823529,0.8313253012048193,0.16776458937760394
X4745,miceCART,MAR,40,9,0.6324555320336759,2.0,0.6,0.7083333333333334,0.7285714285714285,0.7183098591549296,0.029160592175990218
X4776,miceCART,MAR,40,9,0.3071475584169756,3.7735849056603774,0.9056603773584906,0.9696969696969697,0.9320388349514563,0.9504950495049505,-0.04538093480631776
X4780,miceCART,MAR,40,9,0.2545875386086578,0.9259259259259258,0.9351851851851852,0.9711538461538461,0.9619047619047619,0.9665071770334929,-0.033149677206589796
X4794,miceCART,MAR,40,9,0.616575453011388,6.6115702479338845,0.6198347107438017,0.7532467532467533,0.6823529411764706,0.7160493827160493,0.14690234438626615
X4821,miceCART,MAR,40,9,0.5824823725107175,0.0,0.6607142857142857,0.7790697674418605,0.7790697674418605,0.7790697674418605,0.04830053667262969
X4827,miceCART,MAR,40,9,0.09090909090909091,0.8264462809917356,0.9917355371900827,1.0,0.9917355371900827,0.995850622406639,
X4828,miceCART,MAR,40,9,0.5227083734893168,2.185792349726776,0.726775956284153,0.8456375838926175,0.8235294117647058,0.8344370860927152,0.054125456447471236
X4954,miceCART,MAR,40,9,0.594515160329885,11.206896551724139,0.646551724137931,0.8390804597701149,0.73,0.7807486631016043,-0.11547005383792515
X5132,miceCART,MAR,40,9,0.23680111138915752,1.8691588785046727,0.9439252336448598,0.0,0.0,0.0,-0.02719767197891364
X5196,miceCART,MAR,40,9,0.4654746681256314,1.6666666666666667,0.7833333333333333,0.14285714285714285,0.125,0.13333333333333333,0.010181842416314923
X5220,miceCART,MAR,40,9,0.5674803065350239,8.47457627118644,0.6779661016949152,0.3333333333333333,0.22580645161290322,0.2692307692307692,0.0746624197500972
X5226,miceCART,MAR,40,9,0.6270266287506402,0.0,0.6068376068376068,0.6714285714285714,0.6714285714285714,0.6714285714285714,0.18206686930091184
X4654,miceCART,MAR,40,10,0.09166984970282113,0.8403361344537815,0.9915966386554622,0.9915966386554622,1.0,0.9957805907172996,0.0
X4676,miceCART,MAR,40,10,0.5923488777590924,15.789473684210526,0.6491228070175439,0.8035714285714286,0.6081081081081081,0.6923076923076923,0.31799701924248325
X4729,miceCART,MAR,40,10,0.5288298563329726,4.23728813559322,0.7203389830508474,0.8494623655913979,0.8061224489795918,0.8272251308900525,0.09743698131647302
X4745,miceCART,MAR,40,10,0.6310547428675068,4.424778761061947,0.6017699115044248,0.726027397260274,0.6794871794871795,0.7019867549668874,0.10448387398890432
X4776,miceCART,MAR,40,10,0.23145502494313785,0.0,0.9464285714285714,0.9724770642201835,0.9724770642201835,0.9724770642201835,-0.027522935779816515
